study,cohort,index,secs,chosen,E-RBF/s_ba,fused w=0.5/s_ba,record/s_ba,MKL fl=0.00 w=0.0/s_ba,MKL fl=0.00 w=0.1/s_ba,MKL fl=0.00 w=0.2/s_ba,MKL fl=0.00 w=0.3/s_ba,MKL fl=0.00 w=0.4/s_ba,MKL fl=0.00 w=0.5/s_ba,MKL fl=0.25 w=0.0/s_ba,MKL fl=0.25 w=0.1/s_ba,MKL fl=0.25 w=0.2/s_ba,MKL fl=0.25 w=0.3/s_ba,MKL fl=0.25 w=0.4/s_ba,MKL fl=0.25 w=0.5/s_ba,MKL fl=0.50 w=0.0/s_ba,MKL fl=0.50 w=0.1/s_ba,MKL fl=0.50 w=0.2/s_ba,MKL fl=0.50 w=0.3/s_ba,MKL fl=0.50 w=0.4/s_ba,MKL fl=0.50 w=0.5/s_ba,E-RBF/q_ba,fused w=0.5/q_ba,record/q_ba,MKL fl=0.00 w=0.0/q_ba,MKL fl=0.00 w=0.1/q_ba,MKL fl=0.00 w=0.2/q_ba,MKL fl=0.00 w=0.3/q_ba,MKL fl=0.00 w=0.4/q_ba,MKL fl=0.00 w=0.5/q_ba,MKL fl=0.25 w=0.0/q_ba,MKL fl=0.25 w=0.1/q_ba,MKL fl=0.25 w=0.2/q_ba,MKL fl=0.25 w=0.3/q_ba,MKL fl=0.25 w=0.4/q_ba,MKL fl=0.25 w=0.5/q_ba,MKL fl=0.50 w=0.0/q_ba,MKL fl=0.50 w=0.1/q_ba,MKL fl=0.50 w=0.2/q_ba,MKL fl=0.50 w=0.3/q_ba,MKL fl=0.50 w=0.4/q_ba,MKL fl=0.50 w=0.5/q_ba,MKL nested/s_ba,MKL nested/q_ba,MKL nested+prep_ba,baseline nested+prep_ba,E-RBF/s_f1,fused w=0.5/s_f1,record/s_f1,MKL fl=0.00 w=0.0/s_f1,MKL fl=0.00 w=0.1/s_f1,MKL fl=0.00 w=0.2/s_f1,MKL fl=0.00 w=0.3/s_f1,MKL fl=0.00 w=0.4/s_f1,MKL fl=0.00 w=0.5/s_f1,MKL fl=0.25 w=0.0/s_f1,MKL fl=0.25 w=0.1/s_f1,MKL fl=0.25 w=0.2/s_f1,MKL fl=0.25 w=0.3/s_f1,MKL fl=0.25 w=0.4/s_f1,MKL fl=0.25 w=0.5/s_f1,MKL fl=0.50 w=0.0/s_f1,MKL fl=0.50 w=0.1/s_f1,MKL fl=0.50 w=0.2/s_f1,MKL fl=0.50 w=0.3/s_f1,MKL fl=0.50 w=0.4/s_f1,MKL fl=0.50 w=0.5/s_f1,E-RBF/q_f1,fused w=0.5/q_f1,record/q_f1,MKL fl=0.00 w=0.0/q_f1,MKL fl=0.00 w=0.1/q_f1,MKL fl=0.00 w=0.2/q_f1,MKL fl=0.00 w=0.3/q_f1,MKL fl=0.00 w=0.4/q_f1,MKL fl=0.00 w=0.5/q_f1,MKL fl=0.25 w=0.0/q_f1,MKL fl=0.25 w=0.1/q_f1,MKL fl=0.25 w=0.2/q_f1,MKL fl=0.25 w=0.3/q_f1,MKL fl=0.25 w=0.4/q_f1,MKL fl=0.25 w=0.5/q_f1,MKL fl=0.50 w=0.0/q_f1,MKL fl=0.50 w=0.1/q_f1,MKL fl=0.50 w=0.2/q_f1,MKL fl=0.50 w=0.3/q_f1,MKL fl=0.50 w=0.4/q_f1,MKL fl=0.50 w=0.5/q_f1,MKL nested/s_f1,MKL nested/q_f1,MKL nested+prep_f1,baseline nested+prep_f1
seed,PD-252,12,26.9,MKL fl=0.25 w=0.0/q|MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.3/s|MKL fl=0.50 w=0.1/s|MKL fl=0.25 w=0.4/q,0.7331281686544845,0.7224851369588212,0.7608837582521794,0.7690292519239887,0.7503720319509795,0.753074734653682,0.753074734653682,0.7506455848561112,0.7429532771638035,0.7583606886238465,0.7610633913265492,0.7610633913265492,0.7611345150818835,0.7590500419447788,0.7593235948499106,0.7633502936134515,0.7634214173687858,0.7584318123791809,0.7401192690666375,0.7584801400590875,0.7587536929642192,0.7605764671554145,0.7452401794507056,0.7889274902432797,0.8031650071123757,0.8058677098150783,0.8084992887624466,0.8084992887624466,0.7840691906481381,0.7867007695955065,0.8084992887624466,0.8058677098150783,0.8084992887624466,0.7944642010431485,0.7867718933508407,0.7867718933508407,0.7981754021227706,0.7898420687894373,0.7841403144034724,0.7867718933508407,0.7790795856585331,0.7843427435532699,0.7476693292482766,0.797095779990517,0.7886913229018493,0.7629116971222235,0.7386075358031832,0.7373557985471895,0.7396275435098965,0.7662568896047157,0.7482031752031751,0.7524498834498834,0.7524498834498834,0.7533864088001909,0.7459547031915453,0.7508249194062755,0.754979063532369,0.754979063532369,0.7552625876104138,0.7611401062821989,0.7658358491358365,0.7521028410055061,0.7524094373568774,0.7489707615346199,0.7373905144871445,0.7609961182329603,0.7656896466106992,0.7502402392682896,0.7454972678704818,0.7705251015930701,0.7853435297645824,0.7896313255045395,0.7935723996510929,0.7935723996510929,0.7741748719117141,0.778016977174872,0.7932157254212049,0.789284603911136,0.7932256780576896,0.7838713584978907,0.7779202645467966,0.7779202645467966,0.7822938774993571,0.7760878182111058,0.773273955900488,0.7770724906990228,0.7711213967479289,0.7795651635074851,0.7440490310770815,0.7879943386208706,0.7803896976232275,0.7577062297342801
seed,PD-252,14,26.8,MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.0/q|MKL fl=0.50 w=0.1/s|MKL fl=0.25 w=0.0/q|MKL fl=0.00 w=0.2/q,0.738698617645986,0.7598707006601744,0.7608837582521794,0.7750273552905133,0.783064339643287,0.7857670423459897,0.7803388408651567,0.7650253492358756,0.7729200860779809,0.7723246525878105,0.7750984790458475,0.7777072619177883,0.7650253492358756,0.767656928183244,0.7702885071306124,0.774682678630047,0.7803616369405842,0.7723018565123829,0.7673122515227779,0.7643131998395157,0.7697186052449212,0.7692544771492139,0.7530036108983478,0.7889274902432797,0.8064376117007697,0.8033674362621731,0.8033674362621731,0.8033674362621731,0.8033674362621731,0.7822810664915929,0.8034385600175075,0.8034385600175075,0.8034385600175075,0.7951052266841742,0.7977368056315426,0.7977368056315426,0.7821497610971295,0.7874129189918665,0.7927472006419374,0.7927472006419374,0.7927472006419374,0.7787121129226393,0.773085129664077,0.7981042783674364,0.7981042783674364,0.7499562315351789,0.7353008300376722,0.7773297879723986,0.7396275435098965,0.7631773326163419,0.7752120704175498,0.7794587786642581,0.782857200037167,0.7689615011662342,0.7808837356646064,0.7592362584697884,0.7634608566943866,0.7780921096447413,0.7687927536598422,0.7727790451461338,0.7767433847874134,0.7580754321632646,0.7709599663423192,0.7700667452751853,0.767011523539574,0.7687114840276758,0.7771534238937263,0.7624157495448507,0.752419180137309,0.7705251015930701,0.7896074758374686,0.7912614969983391,0.7912614969983391,0.7912614969983391,0.7912614969983391,0.7767043622363987,0.7911647843702638,0.7911647843702638,0.7911647843702638,0.7847448259503054,0.7888433940488735,0.7888433940488735,0.770172371377851,0.7779459581514377,0.7861980935326741,0.7861980935326741,0.7861980935326741,0.776124079065067,0.7707273991225383,0.7835424012792434,0.7835424012792434,0.7446262758606401
seed,PD-252,10,27.0,MKL fl=0.50 w=0.0/q|MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.4/s|MKL fl=0.50 w=0.0/q|MKL fl=0.00 w=0.2/q,0.7409855199328883,0.7409399277820331,0.7608837582521794,0.7559652770179086,0.7665627165627167,0.7881250683882264,0.790827771090929,0.7794953860743334,0.7771373600320968,0.7795409782251888,0.7954015756647336,0.8008069810701389,0.8088439654229129,0.7801364117153591,0.7644554473501842,0.7741355728197833,0.7873645913119598,0.7827196629828209,0.7797917350548931,0.7745057810847286,0.7721477550424918,0.779173505489295,0.7683882262829631,0.7889274902432797,0.7952702702702703,0.7868658131816028,0.779173505489295,0.7818762081919977,0.7871393660867346,0.7845077871393661,0.7868658131816028,0.7845077871393661,0.7871393660867346,0.7818050844366634,0.7845077871393661,0.7732465258781048,0.7867946894262683,0.7845077871393661,0.7872104898420689,0.7815087354561039,0.7705438231754023,0.7731754021227706,0.7718030783820259,0.7971185760659445,0.7887852427326111,0.7690520479994165,0.7351818119564066,0.7531455899089838,0.7396275435098965,0.738003521331143,0.7528342522083665,0.7785796382372789,0.7826616971138585,0.777628225178379,0.7792238410211345,0.756525574613407,0.7792901981148725,0.787483475425797,0.7996413042513602,0.7770134630473814,0.769568217315357,0.7483447396077407,0.7673704799824204,0.7701271377817204,0.7720359464850496,0.7755004936583884,0.777286535189863,0.7609663869956738,0.7658596624697185,0.7705251015930701,0.7746227817106142,0.7682028232906557,0.7621665359912104,0.766205669176041,0.7732434212137932,0.7696809749021736,0.767703077041736,0.7696809749021736,0.7732434212137932,0.7651665012543336,0.7692056344391643,0.7635357730629788,0.7672994754829793,0.7692056344391643,0.7733597785652581,0.770201168827701,0.7592479773230221,0.7632857640976509,0.7709812334022861,0.7773735495570534,0.7705489881535446,0.7567479904538305
seed,PD-252,11,27.0,MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.1/q|MKL fl=0.00 w=0.2/q|MKL fl=0.00 w=0.2/q|MKL fl=0.50 w=0.4/q,0.7362694678484152,0.7333187438450597,0.7608837582521794,0.7725380238538133,0.7752407265565161,0.7834801400590875,0.7837536929642194,0.7807546412809571,0.7835284677389941,0.7647745924061714,0.7701799978115768,0.7594886384360068,0.7673833752781121,0.775420359630886,0.7835284677389941,0.7486294999452894,0.7620007659481344,0.7697414013203489,0.770086077980815,0.7623937702885073,0.7510613852719116,0.7580871357187148,0.7660302002407267,0.7889274902432797,0.8032361308677098,0.8032361308677098,0.7949027975343765,0.7925447714921401,0.7901156216945692,0.7927472006419375,0.7948316737790423,0.797534376481745,0.8001659554291134,0.7951052266841742,0.8004395083342452,0.7813436918700077,0.7845077871393661,0.7871393660867345,0.789770945034103,0.7816400408505673,0.7864755443702812,0.7787832366779736,0.7595597621913411,0.7976055002370792,0.7976055002370792,0.7658277710909289,0.7354187270853938,0.7482122790341466,0.7396275435098965,0.7615092256447948,0.7657970213847518,0.7828739216107636,0.7867990286251155,0.7892117963014984,0.7943859863859866,0.7539598008008495,0.7618872275000932,0.7566250989748067,0.7676164583054617,0.7806656824710178,0.7943859863859866,0.7299868687935639,0.7487615330100699,0.7661004737133394,0.7720588212956634,0.7649599201967623,0.7591031664387714,0.7459583050094947,0.7674075707018373,0.7705251015930701,0.7871036583617694,0.7871036583617694,0.780683699941811,0.782121815372642,0.7834796286728043,0.7871455803387558,0.7810077092412391,0.7851618533673328,0.7886371590934653,0.7860008042062837,0.7937488147488148,0.7806584962727244,0.7697466960328574,0.7731841334702949,0.7767222951137198,0.775416956998313,0.7829462875563437,0.7765535224267364,0.7580724524448638,0.7847657588183903,0.7847657588183903,0.7617695150637817
seed,PD-252,13,27.0,MKL fl=0.25 w=0.0/q|MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.4/s|MKL fl=0.50 w=0.5/s|MKL fl=0.50 w=0.3/q,0.7249489367910422,0.7277710909289856,0.7608837582521794,0.7503237042710726,0.7529552832184411,0.7555868621658096,0.7479656782288362,0.7455365284312652,0.7482392311339681,0.7446447459605354,0.7472763249079037,0.7475498778130356,0.7502525805157384,0.7428338257285626,0.7562050917314076,0.7496343509501403,0.7445736222052012,0.7582412371886057,0.7716125031914506,0.751167159061896,0.7672411277674436,0.7579448882080462,0.7709486814749972,0.7889274902432797,0.7921289710763395,0.7921289710763395,0.7891299193930774,0.7867007695955065,0.7867007695955065,0.7919639274902434,0.7921289710763395,0.7921289710763395,0.7890587956377431,0.7813664879454354,0.7840691906481381,0.7920350512455776,0.7922000948316739,0.7865694642010432,0.7892010431484116,0.7918326220957801,0.7810701389648759,0.7784385600175074,0.7479656782288361,0.7837956377430062,0.7864983404457089,0.7683171025276289,0.7261293054771316,0.7382925185251412,0.7396275435098965,0.7385787409224764,0.7423772757210113,0.74603466433807,0.7391763616254647,0.7404033149309306,0.7442374968473043,0.7261714875984404,0.7298374392643922,0.7340049355529232,0.737862652316698,0.7363641817461,0.7561151735821948,0.728456950544105,0.7250156549975463,0.7394003133009504,0.7585488655269896,0.7430791251910656,0.7673011608028955,0.7461416711697215,0.7701128986310158,0.7705251015930701,0.7752405753284076,0.7752405753284076,0.776460962042318,0.7778786006178514,0.7778786006178514,0.7860143595957154,0.7752579460826204,0.7752579460826204,0.7757527746094857,0.7698016806583917,0.7738408138432223,0.7862373822117403,0.7751567283902583,0.7724863111128432,0.7761522627787949,0.7799402369878218,0.7749443274404249,0.771156353231398,0.7402101326823072,0.768416013924899,0.7724551471097296,0.766075111856387
seed,PD-252,15,26.5,MKL fl=0.25 w=0.2/q|MKL fl=0.00 w=0.4/q|MKL fl=0.50 w=0.1/q|MKL fl=0.25 w=0.0/q|MKL fl=0.25 w=0.1/q,0.7275914578546157,0.7486322354743408,0.7608837582521794,0.7639913192544772,0.7693256009045484,0.7747310063099537,0.7691003756793231,0.7584090163037531,0.7587536929642194,0.7635755188386767,0.7716125031914507,0.7693256009045484,0.7579932158879528,0.7480140059087428,0.7664460006565269,0.7609439398913083,0.7716836269467848,0.777017908596856,0.7552905131852501,0.7606959185906556,0.7637432979538242,0.7575774154721524,0.7736513841776999,0.7889274902432797,0.808570412517781,0.8027975343764817,0.7977368056315426,0.8003683845789109,0.8003683845789109,0.8005708137287085,0.7922000948316738,0.800094831673779,0.7924025239814714,0.7924736477368057,0.8030710872816135,0.786404420614947,0.797534376481745,0.7924736477368057,0.7924736477368057,0.7841403144034724,0.7784385600175074,0.7837728416675784,0.7634697450486925,0.7924025239814714,0.7924025239814714,0.7532771638034796,0.7260133353521961,0.7611522437489711,0.7396275435098965,0.7530017650895975,0.7608394330729629,0.769075636075636,0.7665388704120843,0.7609363626718713,0.7664505249535519,0.7481872894906951,0.7598764090992143,0.7608394330729629,0.7547740303485861,0.7495695140216752,0.7732061431721828,0.7443993152816683,0.7597661052152083,0.7676383008718307,0.7502643414978714,0.7585005445005445,0.7690657922949897,0.7509492488188141,0.7738162943344116,0.7705251015930701,0.79393586993587,0.7908877785143107,0.7889918420920583,0.7929229636021272,0.7929229636021272,0.7990215361570334,0.7753046565381865,0.7867336343882169,0.7806973470887717,0.7808137044402365,0.7972715406660233,0.7827953501898328,0.7827897464162785,0.7808137044402365,0.7808137044402365,0.7739891430367278,0.7707396899726294,0.7789586072226552,0.7636939935635588,0.7806973470887717,0.7806973470887717,0.7598404939504297
seed,PD-252,17,26.5,MKL fl=0.00 w=0.0/q|MKL fl=0.50 w=0.1/q|MKL fl=0.25 w=0.5/q|MKL fl=0.50 w=0.5/s|MKL fl=0.00 w=0.3/q,0.7331509647299121,0.7361755480176533,0.7608837582521794,0.780230331546121,0.7699064449064449,0.7725380238538133,0.7694678484152168,0.7643359959149434,0.7620490936280411,0.7771829521829522,0.7905542181857972,0.7822208848524638,0.7644071196702776,0.7697414013203489,0.7620490936280411,0.758750957435168,0.7583834846992741,0.7664204690520481,0.7744574534048219,0.7774337090126565,0.7620490936280409,0.7610861874019769,0.7606959185906554,0.7889274902432797,0.806235182550972,0.8088667614983406,0.805796586059744,0.8084281650071123,0.793043549622497,0.7873417952365321,0.7952702702702703,0.8031650071123757,0.8031650071123757,0.7981042783674364,0.7897709450341031,0.7817111646059016,0.7925675675675676,0.7978307254623045,0.7894973921289711,0.7845789108947004,0.7841403144034724,0.7844138673086042,0.7668362694678484,0.7785324798482693,0.7839378852536747,0.7451918517707992,0.7297180915672499,0.7462940003513643,0.7396275435098965,0.7675527054611727,0.7569553028637701,0.7605177491753897,0.7612622439198844,0.7580773406902064,0.759680515293381,0.7582778194725742,0.7773031060660098,0.7708831476460514,0.7583839370415776,0.7661004737133394,0.759680515293381,0.7365201174024705,0.7411148912482048,0.7526538519538699,0.7644200708722321,0.7733634318155931,0.7598445722967334,0.744768085344081,0.7597287224715015,0.7705251015930701,0.7842477924986191,0.7884153651593426,0.7895786885786886,0.7933666627877155,0.7809376103586629,0.7786162200372727,0.7741452516015577,0.7854557084557084,0.7854557084557084,0.7832925887136414,0.7768726302936829,0.7757327327803175,0.7696124796405301,0.7772195054530353,0.7709065539346044,0.7693847265902061,0.7746014878069672,0.7800205285202744,0.757763742421383,0.7608286465285763,0.7692705863946269,0.7390637976939347
seed,PD-252,18,26.5,MKL fl=0.00 w=0.5/q|MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.5/s|MKL fl=0.25 w=0.4/q|MKL fl=0.25 w=0.5/q,0.7146961739067003,0.7215705584126637,0.7608837582521794,0.7477632490790386,0.7477632490790386,0.7584318123791809,0.7510841813473392,0.7590500419447789,0.7507167086114455,0.7396551409709305,0.7422867199182989,0.7507395046868731,0.7560737863369443,0.7563473392420761,0.7346910675858045,0.7420131670131671,0.7526817303133091,0.7607187146660831,0.7583606886238465,0.7419675748623117,0.7477176569281833,0.7578737644527118,0.7605536710799868,0.7889274902432797,0.7971896998212789,0.8051555604187183,0.8024528577160156,0.7787349089980669,0.7736741802531275,0.7686134515081884,0.8048820075135863,0.7998212787686472,0.7941195243826823,0.7737453040084621,0.7763768829558304,0.7686845752635226,0.7998212787686472,0.7837956377430061,0.7837956377430061,0.7736741802531275,0.7763768829558304,0.7604223656855236,0.7528723055038846,0.7763768829558303,0.7706751285698654,0.7521720100667469,0.7144847094658907,0.7317966587894125,0.7396275435098965,0.7355483558321755,0.7355483558321755,0.7511978251648463,0.7496066000877397,0.7614886942316594,0.7540323824275216,0.7239140359587791,0.7279198508913677,0.7442470739303422,0.7521033793335584,0.7574495610468288,0.7389035365898149,0.7225335472384922,0.73770007422513,0.7491904485162989,0.750143430451023,0.7396892253291469,0.7534910263099587,0.7460559922861713,0.7594323377614517,0.7705251015930701,0.7767829524929899,0.7880977034649476,0.784156629318394,0.765089721327189,0.7624849304066086,0.7614314552194191,0.7824441782694732,0.7800362984955094,0.7771326580129214,0.7637177289036741,0.7675598341668319,0.7608682194752172,0.7796744409281724,0.7666967263715103,0.7666967263715103,0.7635207009820013,0.7675598341668319,0.7539471495535569,0.7483723443600131,0.7669045067746626,0.7634540099031131,0.7426251908366577
seed,PD-252,19,26.5,MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.3/q|MKL fl=0.00 w=0.2/s|MKL fl=0.00 w=0.3/q|MKL fl=0.25 w=0.4/q,0.7439617755407228,0.7526169894590946,0.7608837582521794,0.764643287011708,0.7649168399168399,0.7701799978115769,0.7781458584090164,0.7777783856731225,0.7754914833862203,0.7619405843090054,0.7622141372141372,0.7701799978115769,0.769812525075683,0.7674544990334465,0.7728599044388519,0.7721933471933472,0.7775276288434183,0.7721705511179195,0.7774337090126564,0.7724441040230514,0.783183791078528,0.7577424590582484,0.7710198052303315,0.7889274902432797,0.8139986139986141,0.806235182550972,0.8005334281650072,0.8032361308677098,0.7795181821497611,0.779079585658533,0.7972608235766131,0.7998924025239814,0.80252398147135,0.7922000948316738,0.7764480067111647,0.7843427435532698,0.7945581208739104,0.7971896998212789,0.7941906481380165,0.7968933508407192,0.7895457198088778,0.7871165700113069,0.7754540978225188,0.7922712185870081,0.8006045519203415,0.7577424590582484,0.7426122123490544,0.7648145387180475,0.7396275435098965,0.7499531060997617,0.7540455731485991,0.7616029377513109,0.7731191314688391,0.7789614555583031,0.7812981941957406,0.7450921274762677,0.7497460502023563,0.7616783511305123,0.7666991730488808,0.7681548235937763,0.7771578433185479,0.7551565083900383,0.7632136192416696,0.7665465739987353,0.7737423411945024,0.7713858363858364,0.7886210652524875,0.7399261813410654,0.7700642999375138,0.7705251015930701,0.79050724375474,0.7836909097189603,0.7817934078214582,0.7859475519475521,0.7675221675098364,0.7717139782929257,0.7777113489448789,0.7813784879781019,0.7853535399531539,0.7753734494014999,0.7679260040838989,0.77984973727079,0.7736722157600481,0.777191426645343,0.7781777268323093,0.7823318709584031,0.7823589976532641,0.7841814634757298,0.7678824319693138,0.7759489171683629,0.7823688755883215,0.7399261813410654
seed,PD-252,16,26.6,MKL fl=0.50 w=0.0/q|MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.4/q|MKL fl=0.00 w=0.1/q|MKL fl=0.00 w=0.1/q,0.7438906517853886,0.7415098296677243,0.7608837582521794,0.7697641973957763,0.7699666265455739,0.7752297844403107,0.775574461100777,0.7809798665061823,0.7759902615165775,0.78029051318525,0.7829220921326184,0.7855536710799869,0.7809798665061823,0.7732875588138747,0.7566208921472081,0.7745404311193784,0.7721824050771418,0.7856247948353212,0.7833378925484189,0.7670870262975527,0.7699210343947186,0.761086187401977,0.7763540868804026,0.7889274902432797,0.8114983404457089,0.8011033300506984,0.7844366633840318,0.7871393660867346,0.7820786373417953,0.787341795236532,0.8081546121019805,0.7998212787686472,0.7921289710763395,0.7894973921289711,0.7923314002261371,0.7919639274902434,0.7945581208739104,0.7972608235766131,0.7922000948316738,0.8001659554291134,0.7894034722982093,0.7894034722982093,0.7911724477513952,0.7894973921289711,0.7894973921289711,0.7798628588102272,0.743053391053391,0.7534842934842936,0.7396275435098965,0.7566140420960705,0.7603970259512879,0.7682670590368941,0.7735346603315895,0.7818875043085569,0.7796471770142656,0.7720837024324849,0.7758716766415118,0.78011838488822,0.7828258408258408,0.7752212232212232,0.7617358100836362,0.7597243569175325,0.7608294481278868,0.7806074472386502,0.7814930827143087,0.7740647714858241,0.782427543104483,0.7455075509286035,0.7778375267107405,0.7705251015930701,0.791315833548919,0.7809476748072921,0.7688489800125152,0.7728881131973461,0.771100143444657,0.7787222995700576,0.7873774264652589,0.7811713671770077,0.7748852673119606,0.7710972931029337,0.7808628513717364,0.7864071460617286,0.7731539211595617,0.7771930543443923,0.7748014203738111,0.7867647983913304,0.7819580513214255,0.7828421944687266,0.7893695487833308,0.7712406139830966,0.7712406139830966,0.7726576539519204
partition,UCI-489,0,1.4,MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/q|MKL fl=0.25 w=0.0/q|MKL fl=0.00 w=0.0/s|MKL fl=0.50 w=0.0/q,0.8625,0.8625,0.875,0.8375,0.825,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.8,0.8,0.8,0.8,0.8125,0.8125,0.8,0.8,0.8,0.8125,0.8125,0.8125,0.8,0.8,0.8,0.8125,0.8125,0.825,0.825,0.8,0.8125,0.8375,0.862156862745098,0.862156862745098,0.874407096171802,0.8370588235294116,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8370588235294116,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8334104302989752,0.8205626245099928,0.8209594499068184,0.7986181139122316,0.7986181139122316,0.7986181139122316,0.7986181139122316,0.811265172735761,0.811265172735761,0.7986181139122316,0.7986181139122316,0.7986181139122316,0.811265172735761,0.811265172735761,0.811265172735761,0.7986181139122316,0.7986181139122316,0.7986181139122316,0.811265172735761,0.811265172735761,0.8244117647058824,0.8244117647058824,0.7986181139122316,0.8117647058823529,0.8334104302989752
partition,UCI-489,1,1.4,MKL fl=0.00 w=0.0/s|MKL fl=0.25 w=0.0/s|MKL fl=0.00 w=0.2/q|MKL fl=0.25 w=0.0/s|MKL fl=0.00 w=0.0/s,0.8375,0.875,0.8875,0.8625,0.8625,0.85,0.85,0.85,0.85,0.8625,0.85,0.85,0.85,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8875,0.875,0.875,0.8375,0.8375,0.8375,0.825,0.8125,0.8125,0.85,0.85,0.85,0.8375,0.8375,0.825,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.85,0.8375,0.85,0.8625,0.8366619981325863,0.8746078431372549,0.8871568627450982,0.8620541549953314,0.8620541549953314,0.8493090569561158,0.8493090569561158,0.8493090569561158,0.8493090569561158,0.8620541549953314,0.8493090569561158,0.8493090569561158,0.8493090569561158,0.8493090569561158,0.8370541549953314,0.8370541549953314,0.8370541549953314,0.8370541549953314,0.8370541549953314,0.8370541549953314,0.8370541549953314,0.8866573295985061,0.8740102707749766,0.8749019607843138,0.8364612511671335,0.8364612511671335,0.8364612511671335,0.8238141923436041,0.8115592903828197,0.8115592903828197,0.8493090569561158,0.8493090569561158,0.8493090569561158,0.8370541549953314,0.8370541549953314,0.8242063492063492,0.8368580765639588,0.8370541549953314,0.8370541549953314,0.8370541549953314,0.8370541549953314,0.8370541549953314,0.8493090569561158,0.8368580765639588,0.8493090569561158,0.862156862745098
partition,UCI-489,2,1.4,MKL fl=0.25 w=0.0/q|MKL fl=0.00 w=0.1/s|MKL fl=0.00 w=0.0/s|MKL fl=0.50 w=0.2/s|MKL fl=0.50 w=0.5/q,0.8625,0.8625,0.875,0.85,0.85,0.85,0.8375,0.8375,0.8375,0.85,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.825,0.825,0.825,0.825,0.875,0.85,0.8625,0.825,0.8375,0.8375,0.8125,0.8,0.8,0.85,0.85,0.85,0.85,0.8375,0.8375,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.85,0.8375,0.85,0.8625,0.8619561157796453,0.8619561157796453,0.8743090569561158,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8491129785247432,0.8491129785247432,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8240149393090569,0.8240149393090569,0.8240149393090569,0.8240149393090569,0.8746078431372549,0.8491129785247432,0.8622549019607844,0.8236134453781514,0.8367600373482726,0.8367600373482726,0.8107656395891691,0.7984126984126985,0.7984126984126985,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8367600373482726,0.8367600373482726,0.8491129785247432,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8491129785247432,0.8367600373482726,0.8491129785247432,0.8622549019607844
partition,UCI-489,3,1.4,MKL fl=0.25 w=0.0/s|MKL fl=0.00 w=0.0/s|MKL fl=0.25 w=0.5/s|MKL fl=0.25 w=0.5/q|MKL fl=0.25 w=0.0/q,0.8375,0.85,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.85,0.85,0.85,0.85,0.8375,0.85,0.85,0.825,0.825,0.875,0.825,0.8625,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.825,0.8125,0.8125,0.8125,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.8625,0.8125,0.8375,0.8375,0.8361624649859944,0.8488095238095237,0.8612605042016807,0.8616573295985062,0.8616573295985062,0.8616573295985062,0.8616573295985062,0.8616573295985062,0.8490102707749767,0.8616573295985062,0.8616573295985062,0.8616573295985062,0.8490102707749767,0.8490102707749767,0.8490102707749767,0.8490102707749767,0.8363632119514472,0.8490102707749767,0.8490102707749767,0.823515406162465,0.823515406162465,0.8733885051996507,0.8234865444153371,0.8609375248074939,0.8490102707749767,0.8350265936334047,0.8350265936334047,0.8350265936334047,0.8350265936334047,0.8350265936334047,0.8221787878444224,0.8095317290208932,0.8095317290208932,0.8095317290208932,0.823515406162465,0.823515406162465,0.823515406162465,0.823515406162465,0.823515406162465,0.823515406162465,0.823515406162465,0.823515406162465,0.8616573295985062,0.8095317290208932,0.8350265936334047,0.8353399524452156
